HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
38O9DZ0A628NHYBU2CQQYC1RBSB626,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,39GAF6DQWSM4TN6TAI3MT53BLP01VG,A2ZRL1ZWWXJ0L7,Submitted,Sun Apr 28 15:17:19 PDT 2019,Sun Apr 28 15:24:52 PDT 2019,Mon May 13 15:24:52 PDT 2019,,,,453,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, platformer</b>",,,Platform: <b>PlayStation</b>,,,,n/a,You said earlier that you enjoyed Assassin's Creed II. Are you generally a fan of action-adventure games for PlayStation with platforming?,,
38O9DZ0A628NHYBU2CQQYC1RBSB626,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3TEM0PF1Q6JISHLPNEZS9EEUGP90DU,A2RCYLKY072XXO,Submitted,Sun Apr 28 08:23:54 PDT 2019,Sun Apr 28 08:24:27 PDT 2019,Mon May 13 08:24:27 PDT 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, platformer</b>",,,Platform: <b>PlayStation</b>,,,,,You said that you liked Assassin's Creed II. Do you generally like to play action-adventure platformers on the PlayStation.,,
38EHZ67RIMDFLV4TO7IWPCSEBBUMGE,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,378XPAWRUDZV15ZT7UXWPH6KHGJAIN,A1HA1PWPIX8YTO,Submitted,Sun Apr 28 00:10:49 PDT 2019,Sun Apr 28 00:11:24 PDT 2019,Mon May 13 00:11:24 PDT 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,Developer: <b>Ubisoft Montreal</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,,,,,"You like Assassin's Creed I right? Assassin's Creed II is out by Ubisoft Montreal soon, I heard it is rated M!",,
38EHZ67RIMDFLV4TO7IWPCSEBBUMGE,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3F1567XTNXRUDKD7SWO52OMM28Q9QI,A33PQXKQHFVF3V,Submitted,Sun Apr 28 07:26:05 PDT 2019,Sun Apr 28 07:26:29 PDT 2019,Mon May 13 07:26:29 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,Developer: <b>Ubisoft Montreal</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,,,,,"You seem to enjoy Ubisoft Montreal's M-rated games, do you like the assassin's creed series?",,
3OEWW2KGQJW09EFEZXW1BVEMTJTODL,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3SLE99ER0OZMF5TVDCLEKNTGVBEZBC,A2RCYLKY072XXO,Submitted,Sun Apr 28 07:32:50 PDT 2019,Sun Apr 28 07:33:44 PDT 2019,Mon May 13 07:33:44 PDT 2019,,,,54,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, platformer</b>",Player perspective: <b>third person</b>,,,,,,,You said that you enjoyed Assassin's Creed II. Do you generally like to play third person action-adventure platforms?,,
3OEWW2KGQJW09EFEZXW1BVEMTJTODL,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3WMOAN2SRCJ77UDIF51KQCGEOQ4NV9,A2ZRL1ZWWXJ0L7,Submitted,Sun Apr 28 14:49:29 PDT 2019,Sun Apr 28 14:50:35 PDT 2019,Mon May 13 14:50:35 PDT 2019,,,,66,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, platformer</b>",Player perspective: <b>third person</b>,,,,,,n/a,I recall you said that you liked Assassin's Creed II. Are you generally fond of third person action-adventure games featuring platforming?,,
33J5JKFMK6J5CYQXLLITNRNAH7N3QB,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,37M28K1J0RZRWGJZPCIW1ILKUWSJAU,A1RTLK8KEVD0JO,Submitted,Sun Apr 28 11:37:05 PDT 2019,Sun Apr 28 11:39:57 PDT 2019,Mon May 13 11:39:57 PDT 2019,,,,172,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,Year: <b>2009</b>,,,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,,,The last time we were hanging out you said you were into Assassin's Creed III. Is it safe to assume that you liked alot of other Playstation games from 2009?,,
33J5JKFMK6J5CYQXLLITNRNAH7N3QB,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3EA3QWIZ4JH0G1Y2DUODKMWC55DTI0,A2RCYLKY072XXO,Submitted,Sun Apr 28 08:28:12 PDT 2019,Sun Apr 28 08:28:38 PDT 2019,Mon May 13 08:28:38 PDT 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,Year: <b>2009</b>,,,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,,,You said that you liked Assassin's Creed II. Do you generally like to play PlayStation games from 2009?,,
32LAQ1JNT9A238V8H98PF5OXER5TUM,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3GD6L00D3TJL30CKWQ2V69KYUV6M10,AJKA9BKC011F2,Submitted,Sun Apr 28 08:08:23 PDT 2019,Sun Apr 28 08:10:35 PDT 2019,Mon May 13 08:10:35 PDT 2019,,,,132,100% (1/1),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,Developer: <b>Ubisoft Montreal</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,,,"Since you enjoyed playing Assassin's Creed II, are you into other PlayStation games by Ubisoft Montreal?",,
32LAQ1JNT9A238V8H98PF5OXER5TUM,3WH5V4A7WO08Q3YFHN94TY8QW9MKT4,Write a conversational response about a video game based on its given attributes and context (type: verify attribute; attr.: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Sat Apr 27 23:42:24 PDT 2019,2,BatchId:3623340;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 28 23:42:24 PDT 2019,,,3TR2532VIQGQ9E7WZZ1KLDJYYCQJ6Q,A2EELTS09HUTSF,Submitted,Sun Apr 28 07:10:54 PDT 2019,Sun Apr 28 07:12:59 PDT 2019,Mon May 13 07:12:59 PDT 2019,,,,125,100% (4/4),0% (0/0),0% (0/0),<b>Assassin's Creed II</b>,,,Developer: <b>Ubisoft Montreal</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,,,"This will top your block as you never seen an better history re enactment better than National Geographic. You explore, wield an sword and steal under valuable monuments.",,
